ReplicateName,FileName,SampleType,IsotopeLabelType,FragmentIonType,TransitionNote,AnalyteConcentration,MoleculeListName,MoleculeName,PrecursorMz,ProductMz,PointsAcrossPeak,Background,Area,Fwhm
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_5,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_5.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_6,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_6.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B1,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B1.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B2,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B2.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B3,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B3.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B4,CMP010_022323_Lumos_BC_Croco_10_7_filtrate_B4.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP010_022323_Lumos_BC_Croco_STD_0,CMP010_022323_Lumos_BC_Croco_STD_0.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP010_022323_Lumos_BC_Croco_STD_1,CMP010_022323_Lumos_BC_Croco_STD_1.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP010_022323_Lumos_BC_Croco_STD_2,CMP010_022323_Lumos_BC_Croco_STD_2.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP010_022323_Lumos_BC_Croco_STD_3,CMP010_022323_Lumos_BC_Croco_STD_3.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP010_022323_Lumos_BC_Croco_STD_4,CMP010_022323_Lumos_BC_Croco_STD_4.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP010_022323_Lumos_BC_Croco_STD_5,CMP010_022323_Lumos_BC_Croco_STD_5.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_1,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_1.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_2,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_2.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_3,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_3.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_4,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_4.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_5,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_5.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_6,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_6.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B1,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B1.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B2,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B2.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B3,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B3.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B4,CMP014_022323_Lumos_BC_Tpsu_9_24_filtrate_B4.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_STD_0,CMP014_022323_Lumos_BC_Tpsu_STD_0.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_STD_1,CMP014_022323_Lumos_BC_Tpsu_STD_1.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_STD_2,CMP014_022323_Lumos_BC_Tpsu_STD_2.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_STD_3,CMP014_022323_Lumos_BC_Tpsu_STD_3.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_STD_4,CMP014_022323_Lumos_BC_Tpsu_STD_4.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP014_022323_Lumos_BC_Tpsu_STD_5,CMP014_022323_Lumos_BC_Tpsu_STD_5.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_1,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_1.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_2,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_2.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_3,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_3.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_4,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_4.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_5,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_5.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_6,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_6.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_B1,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_B1.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_11_18_filtrate_B2,CMP016_022323_Lumos_BC_Pro_11_18_filtrate_B2.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_STD_0,CMP016_022323_Lumos_BC_Pro_STD_0.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_STD_1,CMP016_022323_Lumos_BC_Pro_STD_1.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_STD_2,CMP016_022323_Lumos_BC_Pro_STD_2.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_STD_3,CMP016_022323_Lumos_BC_Pro_STD_3.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_STD_4,CMP016_022323_Lumos_BC_Pro_STD_4.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP016_022323_Lumos_BC_Pro_STD_5,CMP016_022323_Lumos_BC_Pro_STD_5.raw,Unknown,light,precursor,light,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_light",467.1152,467.1152,#N/A,#N/A,#N/A,#N/A
CMP_022323_Lumos_BC_MQblank_01,CMP_022323_Lumos_BC_MQblank_01.raw,Double Blank,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,#N/A,#N/A,#N/A,#N/A
CMP_022323_Lumos_BC_MQblank_02,CMP_022323_Lumos_BC_MQblank_02.raw,Double Blank,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,#N/A,#N/A,#N/A,#N/A
CMP_022323_Lumos_BC_MQblank_03,CMP_022323_Lumos_BC_MQblank_03.raw,Double Blank,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,#N/A,#N/A,#N/A,#N/A
CMP_022323_Lumos_BC_MQblank_04,CMP_022323_Lumos_BC_MQblank_04.raw,Double Blank,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,#N/A,#N/A,#N/A,#N/A
CMP_exomtab_022323_Lumos_BC_pool_01,CMP_exomtab_022323_Lumos_BC_pool_01.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,#N/A,#N/A,#N/A,#N/A
CMP_exomtab_022323_Lumos_BC_pool_02,CMP_exomtab_022323_Lumos_BC_pool_02.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,9029,0.01
CMP_exomtab_022323_Lumos_BC_pool_03,CMP_exomtab_022323_Lumos_BC_pool_03.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,25560,0.02
CMP_exomtab_022323_Lumos_BC_pool_04,CMP_exomtab_022323_Lumos_BC_pool_04.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,50528,0.04
CMP_exomtab_022323_Lumos_BC_pool_05,CMP_exomtab_022323_Lumos_BC_pool_05.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,19,0,31652,0.03
CMP_exomtab_022323_Lumos_BC_pool_06,CMP_exomtab_022323_Lumos_BC_pool_06.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,33578,0.01
CMP_exomtab_022323_Lumos_BC_pool_07,CMP_exomtab_022323_Lumos_BC_pool_07.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,3813,0.01
CMP_exomtab_022323_Lumos_BC_pool_08,CMP_exomtab_022323_Lumos_BC_pool_08.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,19,0,13309,0.01
CMP_exomtab_022323_Lumos_BC_pool_09,CMP_exomtab_022323_Lumos_BC_pool_09.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,60114,0.03
CMP_exomtab_022323_Lumos_BC_pool_10,CMP_exomtab_022323_Lumos_BC_pool_10.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,54369,0.04
CMP_exomtab_022323_Lumos_BC_pool_11,CMP_exomtab_022323_Lumos_BC_pool_11.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,17,0,62237,0.05
CMP_exomtab_022323_Lumos_BC_pool_12,CMP_exomtab_022323_Lumos_BC_pool_12.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,17,0,61081,0.07
CMP_exomtab_022323_Lumos_BC_pool_13,CMP_exomtab_022323_Lumos_BC_pool_13.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,16,38282,2099,0.01
CMP_exomtab_022323_Lumos_BC_pool_14,CMP_exomtab_022323_Lumos_BC_pool_14.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,30997,0.03
CMP_exomtab_022323_Lumos_BC_pool_15,CMP_exomtab_022323_Lumos_BC_pool_15.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,8794,0.01
CMP_exomtab_022323_Lumos_BC_pool_16,CMP_exomtab_022323_Lumos_BC_pool_16.raw,Quality Control,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,32427,0.01
CMP_exomtab_022323_Lumos_BC_SW_STD_0,CMP_exomtab_022323_Lumos_BC_SW_STD_0.raw,Blank,heavy,precursor,heavyD5,0,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,20,0,8123,0.01
CMP_exomtab_022323_Lumos_BC_SW_STD_1,CMP_exomtab_022323_Lumos_BC_SW_STD_1.raw,Standard,heavy,precursor,heavyD5,0.001,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,20,0,32722,0.02
CMP_exomtab_022323_Lumos_BC_SW_STD_2,CMP_exomtab_022323_Lumos_BC_SW_STD_2.raw,Standard,heavy,precursor,heavyD5,0.01,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,20,0,48680,0.03
CMP_exomtab_022323_Lumos_BC_SW_STD_3,CMP_exomtab_022323_Lumos_BC_SW_STD_3.raw,Standard,heavy,precursor,heavyD5,0.05,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,20,10776,20318,0.05
CMP_exomtab_022323_Lumos_BC_SW_STD_4,CMP_exomtab_022323_Lumos_BC_SW_STD_4.raw,Standard,heavy,precursor,heavyD5,0.1,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,20,0,29691,0.02
CMP_exomtab_022323_Lumos_BC_SW_STD_5,CMP_exomtab_022323_Lumos_BC_SW_STD_5.raw,Standard,heavy,precursor,heavyD5,0.5,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,20,0,55091,0.02
CMP_exomtab_022323_Lumos_BC_SW_STD_6,CMP_exomtab_022323_Lumos_BC_SW_STD_6.raw,Standard,heavy,precursor,heavyD5,1,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,19,0,44936,0.02
CMP_exomtab_022323_Lumos_BC_SW_STD_7,CMP_exomtab_022323_Lumos_BC_SW_STD_7.raw,Standard,heavy,precursor,heavyD5,5,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,19,0,32769,0.06
CMP_exomtab_022323_Lumos_BC_SW_STD_8,CMP_exomtab_022323_Lumos_BC_SW_STD_8.raw,Standard,heavy,precursor,heavyD5,10,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,19,0,18263,0.01
CMP_exomtab_022323_Lumos_BC_SW_STD_9,CMP_exomtab_022323_Lumos_BC_SW_STD_9.raw,Standard,heavy,precursor,heavyD5,50,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,14,0,33049,0.01
CMP_exomtab_022323_Lumos_BC_SW_STD_10,CMP_exomtab_022323_Lumos_BC_SW_STD_10.raw,Standard,heavy,precursor,heavyD5,100,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,#N/A,#N/A,#N/A,#N/A
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_1,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_1.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,20,0,106118,0.03
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_2,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_2.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,20,0,64248,0.02
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_3,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_3.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,19,0,32679,0.02
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_4,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_4.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,23268,0.02
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_5,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_5.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,20,0,40996,0.03
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_6,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_6.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,19,0,10664,0.03
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B1,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B1.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,142540,0.03
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B2,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B2.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,19,0,42882,0.03
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B3,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B3.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,93368,0.03
CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B4,CMP007_022323_Lumos_BC_Ehux_9_22_filtrate_B4.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,105307,0.03
CMP008_022323_Lumos_BC_MM_10_10_filtrate_1,CMP008_022323_Lumos_BC_MM_10_10_filtrate_1.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,24318,0.02
CMP008_022323_Lumos_BC_MM_10_10_filtrate_2,CMP008_022323_Lumos_BC_MM_10_10_filtrate_2.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,12330,33358,0.03
CMP008_022323_Lumos_BC_MM_10_10_filtrate_3,CMP008_022323_Lumos_BC_MM_10_10_filtrate_3.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,17,27261,32218,0.02
CMP008_022323_Lumos_BC_MM_10_10_filtrate_4,CMP008_022323_Lumos_BC_MM_10_10_filtrate_4.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,16,0,24693,0.02
CMP008_022323_Lumos_BC_MM_10_10_filtrate_5,CMP008_022323_Lumos_BC_MM_10_10_filtrate_5.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,17,46870,155637,0.03
CMP008_022323_Lumos_BC_MM_10_10_filtrate_6,CMP008_022323_Lumos_BC_MM_10_10_filtrate_6.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,35236,0.02
CMP008_022323_Lumos_BC_MM_10_10_filtrate_B1,CMP008_022323_Lumos_BC_MM_10_10_filtrate_B1.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,20,0,12382,0.02
CMP008_022323_Lumos_BC_MM_10_10_filtrate_B2,CMP008_022323_Lumos_BC_MM_10_10_filtrate_B2.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,19,0,13668,0.01
CMP008_022323_Lumos_BC_MM_10_10_filtrate_B3,CMP008_022323_Lumos_BC_MM_10_10_filtrate_B3.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,20,0,18581,0.04
CMP008_022323_Lumos_BC_MM_10_10_filtrate_B4,CMP008_022323_Lumos_BC_MM_10_10_filtrate_B4.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,19,0,29025,0.04
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_1,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_1.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,8778,0.03
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_2,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_2.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,86738,0.03
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_3,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_3.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,10542,0.01
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_4,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_4.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,18,0,50454,0.04
CMP009_022323_Lumos_BC_Syn_10_30_filtrate_5,CMP009_022323_Lumos_BC_Syn_10_30_filtrate_5.raw,Unknown,heavy,precursor,heavyD5,NaN,"thiamine monophosphate plus H2O","thiamine monophosphate plus H2O_heavyD5",472.14663,472.14663,19,0,18973,0.01
